strategy,plane_bytes,k,n,logical_bytes,overfetch_factor,block,grid,warmup,iters,ms_per_iter,logical_GBps,device,sm,cc_major,cc_minor
rowpack16,1,1,100000000,100000000,1.000,256,1056,0,1,4037.002197,0.025,NVIDIA H200,132,9,0
