strategy,plane_bytes,k,n,logical_bytes,overfetch_factor,block,grid,warmup,iters,ms_per_iter,logical_GBps,device,sm,cc_major,cc_minor
byte,1,8,100000000,800000000,1.000,256,792,0,1,3923.265137,0.204,NVIDIA H200,132,9,0
